Customer_ID,Name,Email,Phone,Join_Date,Last_Purchase_Date,Total_Spent
CUST00715,Customer_715,cust715@mail.com,9288856883,2021-03-24,2024-03-09,93023.39
CUST00716,Customer_716,cust716@mail.com,9963406382,2022-11-01,2023-05-11,83231.32
CUST00717,Customer_717,cust717@mail.com,9847229579,2023-05-29,2023-01-03,96537.66
CUST00718,Customer_718,cust718@mail.com,9656152900,2022-10-28,2023-06-19,13305.43
CUST00719,Customer_719,cust719@mail.com,9598806645,2023-02-17,2023-08-27,73355.88
CUST00720,Customer_720,cust720@mail.com,9153921577,2021-02-02,2023-12-30,93895.71
CUST00721,Customer_721,cust721@mail.com,9698509918,2021-04-06,2024-04-24,18942.07
CUST00722,Customer_722,cust722@mail.com,9367574609,2022-02-20,2023-03-21,7583.13
CUST00723,Customer_723,cust723@mail.com,9230307805,2022-01-24,2023-01-21,74370.94
CUST00724,Customer_724,cust724@mail.com,9590122159,2022-01-22,2023-03-20,57872.84
CUST00725,Customer_725,cust725@mail.com,9243171768,2022-07-20,2024-04-20,84341.05
CUST00726,Customer_726,cust726@mail.com,9960514523,2022-05-03,2023-06-15,14837.47
CUST00727,Customer_727,cust727@mail.com,9598906879,2021-02-27,2023-11-02,79731.46
CUST00728,Customer_728,cust728@mail.com,9816806128,2022-10-15,2023-01-27,20961.1
CUST00729,Customer_729,cust729@mail.com,9670298515,2021-01-10,2024-02-01,17201.94
CUST00730,Customer_730,cust730@mail.com,9700141462,2022-12-21,2024-04-22,17262.31
CUST00731,Customer_731,cust731@mail.com,9739362057,2021-06-25,2023-11-17,81642.9
CUST00732,Customer_732,cust732@mail.com,9440696084,2021-03-26,2023-11-12,66854.52
CUST00733,Customer_733,cust733@mail.com,9910943524,2022-05-27,2024-03-07,52783.48
CUST00734,Customer_734,cust734@mail.com,9575209597,2023-05-16,2023-12-05,36524.22
CUST00735,Customer_735,cust735@mail.com,9757830420,2022-03-21,2023-06-04,87842.85
CUST00736,Customer_736,cust736@mail.com,9975106572,2022-10-23,2023-09-09,39852.07
CUST00737,Customer_737,cust737@mail.com,9872314530,2023-03-15,2024-02-09,81843.34
CUST00738,Customer_738,cust738@mail.com,9642001424,2021-12-06,2023-10-21,44474.36
CUST00739,Customer_739,cust739@mail.com,9558209399,2022-08-03,2023-10-09,38317.5
CUST00740,Customer_740,cust740@mail.com,9991816852,2023-09-28,2023-07-03,46805.3
CUST00741,Customer_741,cust741@mail.com,9688273030,2023-05-29,2023-02-07,30836.41
CUST00742,Customer_742,cust742@mail.com,9578796089,2023-09-25,2024-02-06,75013.33
CUST00743,Customer_743,cust743@mail.com,9270894498,2021-04-08,2023-12-29,50769.32
CUST00744,Customer_744,cust744@mail.com,9898493949,2023-07-06,2023-06-12,23989.06
CUST00745,Customer_745,cust745@mail.com,9609677794,2022-06-25,2023-09-27,90057.88
CUST00746,Customer_746,cust746@mail.com,9583258726,2023-07-31,2023-04-23,39005.23
CUST00747,Customer_747,cust747@mail.com,9378304807,2021-02-13,2024-05-04,54811.73
CUST00748,Customer_748,cust748@mail.com,9907214179,2021-08-24,2023-04-05,90740.74
CUST00749,Customer_749,cust749@mail.com,9365471644,2021-08-05,2023-09-24,62799.56
CUST00750,Customer_750,cust750@mail.com,9784683755,2023-07-12,2023-02-04,12572.91
CUST00751,Customer_751,cust751@mail.com,9397760792,2023-06-08,2024-02-07,94043.38
CUST00752,Customer_752,cust752@mail.com,9922286180,2022-12-10,2023-09-16,63143.1
CUST00753,Customer_753,cust753@mail.com,9935021998,2023-06-28,2023-03-23,34155.66
CUST00754,Customer_754,cust754@mail.com,9659741412,2022-08-04,2023-08-01,14787.94
CUST00755,Customer_755,cust755@mail.com,9620332086,2022-05-02,2023-10-06,79608.49
CUST00756,Customer_756,cust756@mail.com,9772966010,2021-10-05,2023-10-02,62387.2
CUST00757,Customer_757,cust757@mail.com,9356888294,2021-02-17,2023-07-26,53812.65
CUST00758,Customer_758,cust758@mail.com,9394846763,2023-08-05,2023-02-17,89495.37
CUST00759,Customer_759,cust759@mail.com,9572309605,2021-03-18,2023-06-28,79071.12
CUST00760,Customer_760,cust760@mail.com,9183197117,2022-12-02,2023-04-24,16015.81
CUST00761,Customer_761,cust761@mail.com,9866162966,2023-08-06,2024-03-28,31860.48
CUST00762,Customer_762,cust762@mail.com,9406798268,2021-10-15,2023-04-20,25600.42
CUST00763,Customer_763,cust763@mail.com,9351785565,2023-07-10,2023-12-06,74650.68
CUST00764,Customer_764,cust764@mail.com,9391751878,2022-07-11,2023-06-19,4319.71
CUST00765,Customer_765,cust765@mail.com,9460613550,2022-08-01,2023-06-19,57419.08
CUST00766,Customer_766,cust766@mail.com,9443285529,2022-11-05,2023-07-04,76483.41
CUST00767,Customer_767,cust767@mail.com,9679984033,2021-02-03,2023-05-31,87799.8
CUST00768,Customer_768,cust768@mail.com,9186519602,2021-07-03,2023-04-22,34866.09
CUST00769,Customer_769,cust769@mail.com,9248578017,2023-08-10,2024-05-01,82304.47
CUST00770,Customer_770,cust770@mail.com,9261953189,2023-05-21,2024-01-21,11952.54
CUST00771,Customer_771,cust771@mail.com,9348315126,2021-11-19,2023-11-13,84798.78
CUST00772,Customer_772,cust772@mail.com,9511281012,2021-01-17,2023-09-29,13621.38
CUST00773,Customer_773,cust773@mail.com,9845122940,2023-09-12,2023-09-01,40331.44
CUST00774,Customer_774,cust774@mail.com,9264073400,2021-08-01,2023-10-15,79932.24
CUST00775,Customer_775,cust775@mail.com,9858511779,2022-08-25,2024-02-26,15841.83
CUST00776,Customer_776,cust776@mail.com,9329730155,2021-05-28,2024-01-21,23695.89
CUST00777,Customer_777,cust777@mail.com,9168965204,2023-02-10,2023-11-29,72503.0
CUST00778,Customer_778,cust778@mail.com,9545461013,2023-04-21,2023-01-05,72283.62
CUST00779,Customer_779,cust779@mail.com,9537656494,2022-12-31,2023-02-28,64473.62
CUST00780,Customer_780,cust780@mail.com,9455281184,2023-04-21,2023-12-09,69700.9
CUST00781,Customer_781,cust781@mail.com,9682624278,2022-02-12,2023-06-27,54729.72
CUST00782,Customer_782,cust782@mail.com,9600282414,2023-08-10,2023-08-17,25928.11
CUST00783,Customer_783,cust783@mail.com,9546434187,2021-03-20,2023-05-04,35223.9
CUST00784,Customer_784,cust784@mail.com,9166857303,2021-11-03,2024-04-08,18978.17
CUST00785,Customer_785,cust785@mail.com,9322086735,2021-06-16,2023-11-25,90936.61
CUST00786,Customer_786,cust786@mail.com,9994310083,2022-08-01,2023-11-11,58755.79
CUST00787,Customer_787,cust787@mail.com,9551125671,2021-09-04,2024-04-15,40684.29
CUST00788,Customer_788,cust788@mail.com,9518197538,2022-08-04,2023-11-15,46738.57
CUST00789,Customer_789,cust789@mail.com,9926561919,2023-05-05,2023-05-05,94781.05
CUST00790,Customer_790,cust790@mail.com,9727150493,2023-05-20,2024-05-05,16181.79
CUST00791,Customer_791,cust791@mail.com,9846812123,2022-02-03,2023-01-21,59036.75
CUST00792,Customer_792,cust792@mail.com,9120972273,2022-11-25,2023-12-16,51082.98
CUST00793,Customer_793,cust793@mail.com,9922050912,2023-07-08,2024-03-29,61533.97
CUST00794,Customer_794,cust794@mail.com,9718142807,2022-07-08,2023-06-14,2792.91
CUST00795,Customer_795,cust795@mail.com,9508431021,2021-12-06,2023-07-15,87340.27
CUST00796,Customer_796,cust796@mail.com,9612153089,2022-01-29,2024-04-13,93279.71
CUST00797,Customer_797,cust797@mail.com,9106330865,2023-02-13,2024-02-12,56948.19
CUST00798,Customer_798,cust798@mail.com,9477698143,2023-01-28,2024-04-28,69968.43
CUST00799,Customer_799,cust799@mail.com,9420632895,2021-05-24,2023-02-28,92327.44
CUST00800,Customer_800,cust800@mail.com,9909037759,2023-03-21,2023-07-17,71016.62
CUST00801,Customer_801,cust801@mail.com,9518744974,2022-12-07,2023-05-12,16101.37
CUST00802,Customer_802,cust802@mail.com,9997356828,2023-01-12,2023-10-04,58052.55
CUST00803,Customer_803,cust803@mail.com,9549920675,2021-03-22,2024-01-06,61064.79
CUST00804,Customer_804,cust804@mail.com,9677909930,2022-05-28,2023-05-25,42988.94
CUST00805,Customer_805,cust805@mail.com,9902638839,2023-02-03,2023-01-13,73907.98
CUST00806,Customer_806,cust806@mail.com,9888807316,2023-09-25,2024-04-11,93502.33
CUST00807,Customer_807,cust807@mail.com,9686405096,2021-12-21,2023-09-22,92631.28
CUST00808,Customer_808,cust808@mail.com,9958851904,2021-02-24,2024-02-25,45633.1
CUST00809,Customer_809,cust809@mail.com,9747737533,2021-04-11,2024-01-30,12210.57
CUST00810,Customer_810,cust810@mail.com,9336801619,2022-03-24,2023-07-11,98499.28
CUST00811,Customer_811,cust811@mail.com,9624232414,2021-08-26,2023-09-21,84050.91
CUST00812,Customer_812,cust812@mail.com,9335602191,2023-05-09,2024-02-16,13341.61
CUST00813,Customer_813,cust813@mail.com,9393062061,2021-03-19,2023-09-18,92163.35
CUST00814,Customer_814,cust814@mail.com,9567975319,2021-12-15,2023-08-17,87119.74
CUST00815,Customer_815,cust815@mail.com,9621454127,2022-09-12,2023-09-07,52364.97
CUST00816,Customer_816,cust816@mail.com,9131165166,2023-02-27,2023-01-23,59536.27
CUST00817,Customer_817,cust817@mail.com,9517532243,2022-09-21,2023-06-01,40501.27
CUST00818,Customer_818,cust818@mail.com,9460916347,2023-09-05,2024-04-04,6421.4
CUST00819,Customer_819,cust819@mail.com,9818197581,2022-09-02,2023-11-30,34184.53
CUST00820,Customer_820,cust820@mail.com,9829223044,2022-02-11,2023-04-09,80482.49
CUST00821,Customer_821,cust821@mail.com,9956998797,2023-09-20,2023-06-14,1458.57
CUST00822,Customer_822,cust822@mail.com,9534131719,2023-03-04,2023-09-21,34016.42
CUST00823,Customer_823,cust823@mail.com,9877583839,2021-12-01,2023-02-12,40418.7
CUST00824,Customer_824,cust824@mail.com,9277215428,2021-01-31,2024-04-30,54202.16
CUST00825,Customer_825,cust825@mail.com,9601856351,2022-10-12,2023-02-19,92065.71
CUST00826,Customer_826,cust826@mail.com,9237039296,2021-10-07,2023-03-27,35288.25
CUST00827,Customer_827,cust827@mail.com,9768143326,2023-03-14,2024-05-12,35348.37
CUST00828,Customer_828,cust828@mail.com,9673510887,2022-04-07,2024-05-04,74012.62
CUST00829,Customer_829,cust829@mail.com,9128955006,2022-05-18,2024-01-31,45769.58
CUST00830,Customer_830,cust830@mail.com,9523076025,2021-08-22,2023-10-03,23235.88
CUST00831,Customer_831,cust831@mail.com,9735540030,2021-12-31,2023-10-01,45791.51
CUST00832,Customer_832,cust832@mail.com,9706011277,2022-07-21,2023-01-04,14944.85
CUST00833,Customer_833,cust833@mail.com,9811890569,2023-08-22,2023-11-17,18462.31
CUST00834,Customer_834,cust834@mail.com,9129100607,2022-01-20,2023-02-03,50338.41
CUST00835,Customer_835,cust835@mail.com,9190137896,2022-03-19,2023-04-18,42473.62
CUST00836,Customer_836,cust836@mail.com,9790147183,2021-07-10,2023-12-10,91569.74
CUST00837,Customer_837,cust837@mail.com,9560219456,2022-11-28,2023-11-19,36877.0
CUST00838,Customer_838,cust838@mail.com,9245706210,2022-08-23,2024-02-01,58478.25
CUST00839,Customer_839,cust839@mail.com,9595744935,2022-11-08,2023-04-20,63594.16
CUST00840,Customer_840,cust840@mail.com,9295130056,2022-01-25,2024-03-18,2296.35
CUST00841,Customer_841,cust841@mail.com,9153992714,2021-03-29,2023-12-17,66690.2
CUST00842,Customer_842,cust842@mail.com,9379340713,2023-03-02,2023-08-06,18625.56
CUST00843,Customer_843,cust843@mail.com,9507059676,2022-09-26,2024-03-03,96145.96
CUST00844,Customer_844,cust844@mail.com,9451492250,2021-10-30,2023-02-23,15717.61
CUST00845,Customer_845,cust845@mail.com,9327268503,2023-03-29,2023-04-16,42047.79
CUST00846,Customer_846,cust846@mail.com,9588229686,2021-09-10,2023-10-03,9449.62
CUST00847,Customer_847,cust847@mail.com,9450948014,2023-01-01,2024-02-29,99690.55
CUST00848,Customer_848,cust848@mail.com,9462388455,2021-03-17,2023-12-26,50717.31
CUST00849,Customer_849,cust849@mail.com,9917364173,2021-03-26,2024-03-25,59943.12
CUST00850,Customer_850,cust850@mail.com,9507083673,2021-10-02,2024-05-14,7640.57
CUST00851,Customer_851,cust851@mail.com,9398775766,2021-06-07,2024-01-15,75246.09
CUST00852,Customer_852,cust852@mail.com,9907464398,2022-01-25,2024-02-01,21780.65
CUST00853,Customer_853,cust853@mail.com,9993271900,2022-12-30,2023-08-11,89907.37
CUST00854,Customer_854,cust854@mail.com,9552651788,2023-03-14,2023-11-28,21308.82
CUST00855,Customer_855,cust855@mail.com,9370874491,2022-10-12,2024-02-23,19878.08
CUST00856,Customer_856,cust856@mail.com,9996478772,2021-06-07,2024-04-26,4618.42
CUST00857,Customer_857,cust857@mail.com,9187946147,2023-01-28,2023-02-06,47734.63
CUST00858,Customer_858,cust858@mail.com,9604988121,2022-02-03,2024-01-18,56919.27
CUST00859,Customer_859,cust859@mail.com,9120812641,2021-11-21,2023-12-18,7505.16
CUST00860,Customer_860,cust860@mail.com,9904258674,2022-01-05,2023-03-20,77777.23
CUST00861,Customer_861,cust861@mail.com,9679196799,2021-04-20,2023-01-13,45875.59
CUST00862,Customer_862,cust862@mail.com,9155926488,2021-04-04,2023-08-24,52914.64
CUST00863,Customer_863,cust863@mail.com,9475767056,2021-01-06,2024-01-03,44635.51
CUST00864,Customer_864,cust864@mail.com,9340756713,2023-08-24,2023-06-19,40675.54
CUST00865,Customer_865,cust865@mail.com,9798086909,2021-11-12,2023-01-20,56404.39
CUST00866,Customer_866,cust866@mail.com,9173678414,2022-04-01,2023-02-14,16368.78
CUST00867,Customer_867,cust867@mail.com,9938842599,2022-01-04,2023-02-07,19010.88
CUST00868,Customer_868,cust868@mail.com,9799816232,2023-02-19,2023-01-28,86316.78
CUST00869,Customer_869,cust869@mail.com,9143226844,2021-10-04,2023-04-02,94665.43
CUST00870,Customer_870,cust870@mail.com,9909851739,2021-04-15,2024-02-11,37957.62
CUST00871,Customer_871,cust871@mail.com,9133318206,2021-05-16,2023-05-09,27803.72
CUST00872,Customer_872,cust872@mail.com,9365518424,2021-03-31,2023-10-13,64755.95
CUST00873,Customer_873,cust873@mail.com,9314061901,2021-07-11,2023-02-06,41464.68
CUST00874,Customer_874,cust874@mail.com,9121882877,2022-03-18,2023-10-22,3513.25
CUST00875,Customer_875,cust875@mail.com,9767154083,2022-04-05,2024-02-25,16459.11
CUST00876,Customer_876,cust876@mail.com,9263619298,2022-07-25,2023-04-27,71881.25
CUST00877,Customer_877,cust877@mail.com,9356135680,2022-07-23,2024-04-11,66233.47
CUST00878,Customer_878,cust878@mail.com,9235528741,2022-06-09,2023-05-13,3682.5
CUST00879,Customer_879,cust879@mail.com,9608482316,2022-02-22,2023-07-28,22975.24
CUST00880,Customer_880,cust880@mail.com,9818825964,2021-04-16,2023-07-18,23876.4
CUST00881,Customer_881,cust881@mail.com,9222824732,2021-01-27,2023-08-19,67517.38
CUST00882,Customer_882,cust882@mail.com,9705557720,2021-04-02,2023-11-19,2951.34
CUST00883,Customer_883,cust883@mail.com,9334037646,2021-12-29,2023-07-27,11306.75
CUST00884,Customer_884,cust884@mail.com,9599326438,2022-07-22,2023-08-10,80191.69
CUST00885,Customer_885,cust885@mail.com,9851044796,2021-04-06,2023-06-11,18675.92
CUST00886,Customer_886,cust886@mail.com,9375139575,2022-09-04,2023-01-09,65621.86
CUST00887,Customer_887,cust887@mail.com,9923450567,2022-09-05,2023-07-19,24580.1
CUST00888,Customer_888,cust888@mail.com,9496098177,2023-03-15,2023-12-11,10844.7
CUST00889,Customer_889,cust889@mail.com,9280162221,2021-11-29,2023-03-02,25074.05
CUST00890,Customer_890,cust890@mail.com,9750572325,2023-06-04,2023-10-01,72504.43
CUST00891,Customer_891,cust891@mail.com,9752027025,2022-01-30,2023-01-04,85713.95
CUST00892,Customer_892,cust892@mail.com,9903079055,2021-01-13,2023-11-25,83191.77
CUST00893,Customer_893,cust893@mail.com,9871330207,2021-10-26,2024-01-04,40321.17
CUST00894,Customer_894,cust894@mail.com,9222978730,2022-02-28,2023-11-13,67140.43
CUST00895,Customer_895,cust895@mail.com,9935147672,2022-02-02,2023-02-02,21293.45
CUST00896,Customer_896,cust896@mail.com,9979717936,2023-03-09,2024-01-23,30021.63
CUST00897,Customer_897,cust897@mail.com,9275842194,2021-03-28,2024-01-17,89737.25
CUST00898,Customer_898,cust898@mail.com,9433975497,2023-01-13,2023-10-27,2287.19
CUST00899,Customer_899,cust899@mail.com,9216070149,2023-07-12,2023-01-24,9465.34
CUST00900,Customer_900,cust900@mail.com,9721358005,2022-07-27,2023-12-25,21580.74
CUST00901,Customer_901,cust901@mail.com,9127571992,2023-07-16,2024-03-10,3626.69
CUST00902,Customer_902,cust902@mail.com,9434961542,2021-09-06,2023-02-07,18962.11
CUST00903,Customer_903,cust903@mail.com,9718257024,2022-08-09,2023-07-03,58721.11
CUST00904,Customer_904,cust904@mail.com,9827296111,2022-06-18,2024-04-20,42721.03
CUST00905,Customer_905,cust905@mail.com,9502982778,2021-06-23,2023-09-15,89374.5
CUST00906,Customer_906,cust906@mail.com,9525904456,2022-12-03,2023-02-24,81926.91
CUST00907,Customer_907,cust907@mail.com,9867741192,2022-01-25,2023-05-29,34839.92
CUST00908,Customer_908,cust908@mail.com,9312954978,2021-06-23,2024-02-07,26682.92
CUST00909,Customer_909,cust909@mail.com,9181600593,2021-05-23,2023-12-18,38589.55
CUST00910,Customer_910,cust910@mail.com,9735760237,2021-10-03,2023-06-04,59439.2
CUST00911,Customer_911,cust911@mail.com,9841541582,2021-11-05,2023-11-07,27538.3
CUST00912,Customer_912,cust912@mail.com,9991819497,2021-10-02,2023-02-14,62790.74
CUST00913,Customer_913,cust913@mail.com,9773496394,2022-05-20,2023-05-25,41531.75
CUST00914,Customer_914,cust914@mail.com,9360757540,2021-05-30,2024-01-27,55652.67
CUST00915,Customer_915,cust915@mail.com,9209415691,2021-03-06,2024-04-19,44176.53
CUST00916,Customer_916,cust916@mail.com,9848605284,2021-06-21,2023-08-13,30152.11
CUST00917,Customer_917,cust917@mail.com,9929445037,2022-03-22,2023-07-15,94896.88
CUST00918,Customer_918,cust918@mail.com,9423821937,2021-10-10,2023-07-22,76596.97
CUST00919,Customer_919,cust919@mail.com,9834717549,2022-03-08,2024-02-25,14871.2
CUST00920,Customer_920,cust920@mail.com,9744687060,2021-11-03,2023-12-05,86978.33
CUST00921,Customer_921,cust921@mail.com,9964929067,2022-05-11,2023-01-16,49255.69
CUST00922,Customer_922,cust922@mail.com,9229981882,2023-03-13,2023-08-31,89560.67
CUST00923,Customer_923,cust923@mail.com,9954942461,2021-03-20,2023-03-22,80185.67
CUST00924,Customer_924,cust924@mail.com,9707665448,2022-01-05,2023-10-01,43096.14
CUST00925,Customer_925,cust925@mail.com,9940348305,2021-09-15,2023-04-23,3224.46
CUST00926,Customer_926,cust926@mail.com,9144097647,2023-08-25,2023-03-11,27599.06
CUST00927,Customer_927,cust927@mail.com,9472807202,2021-09-10,2024-01-18,54621.79
CUST00928,Customer_928,cust928@mail.com,9672030854,2023-01-09,2023-07-20,63714.34
CUST00929,Customer_929,cust929@mail.com,9559967386,2022-10-03,2024-02-12,26530.88
CUST00930,Customer_930,cust930@mail.com,9810303128,2022-05-23,2024-02-13,14796.25
CUST00931,Customer_931,cust931@mail.com,9497897455,2022-09-01,2024-03-10,83658.09
CUST00932,Customer_932,cust932@mail.com,9174041730,2022-09-24,2023-10-07,98455.82
CUST00933,Customer_933,cust933@mail.com,9643271261,2021-07-20,2023-06-01,53043.33
CUST00934,Customer_934,cust934@mail.com,9795294275,2022-04-14,2024-05-06,17996.25
CUST00935,Customer_935,cust935@mail.com,9466394187,2021-04-20,2023-11-21,27958.43
CUST00936,Customer_936,cust936@mail.com,9113585139,2021-05-19,2023-03-15,2820.68
CUST00937,Customer_937,cust937@mail.com,9551034639,2021-11-08,2023-06-02,91515.58
CUST00938,Customer_938,cust938@mail.com,9982971099,2021-01-07,2023-12-13,12657.36
CUST00939,Customer_939,cust939@mail.com,9626350075,2023-08-30,2024-03-30,58075.13
CUST00940,Customer_940,cust940@mail.com,9213321496,2022-02-10,2024-04-13,28131.47
CUST00941,Customer_941,cust941@mail.com,9565492204,2021-12-07,2024-05-09,55863.62
CUST00942,Customer_942,cust942@mail.com,9488896443,2023-05-12,2024-02-12,65490.62
CUST00943,Customer_943,cust943@mail.com,9782454310,2022-09-28,2024-03-19,83144.44
CUST00944,Customer_944,cust944@mail.com,9989817696,2022-01-25,2024-01-09,21435.71
CUST00945,Customer_945,cust945@mail.com,9593641365,2023-04-04,2023-11-28,2088.59
CUST00946,Customer_946,cust946@mail.com,9859466878,2023-06-02,2023-07-11,14551.68
CUST00947,Customer_947,cust947@mail.com,9264272995,2021-12-04,2024-05-05,90101.85
CUST00948,Customer_948,cust948@mail.com,9567600762,2022-03-27,2024-05-01,87515.12
CUST00949,Customer_949,cust949@mail.com,9289125618,2021-12-09,2023-01-06,60143.9
CUST00950,Customer_950,cust950@mail.com,9887906704,2022-03-17,2023-10-11,60451.17
CUST00951,Customer_951,cust951@mail.com,9660221300,2023-04-16,2024-03-23,66838.63
CUST00952,Customer_952,cust952@mail.com,9798423334,2023-04-24,2023-10-12,18361.76
CUST00953,Customer_953,cust953@mail.com,9389998761,2023-05-31,2023-03-14,91526.78
CUST00954,Customer_954,cust954@mail.com,9761330848,2022-10-29,2023-03-05,42458.28
CUST00955,Customer_955,cust955@mail.com,9967797300,2023-09-25,2023-01-22,38930.71
CUST00956,Customer_956,cust956@mail.com,9677858758,2022-09-01,2023-01-03,52372.85
CUST00957,Customer_957,cust957@mail.com,9931764920,2021-05-20,2023-10-21,5649.63
CUST00958,Customer_958,cust958@mail.com,9619151495,2021-11-04,2023-11-02,17462.05
CUST00959,Customer_959,cust959@mail.com,9599154414,2021-11-25,2023-07-21,74065.33
CUST00960,Customer_960,cust960@mail.com,9567694547,2022-09-10,2023-10-03,9197.07
CUST00961,Customer_961,cust961@mail.com,9986625773,2023-08-29,2023-10-08,60712.06
CUST00962,Customer_962,cust962@mail.com,9884933416,2022-12-13,2024-04-29,25289.56
CUST00963,Customer_963,cust963@mail.com,9736164778,2021-07-25,2023-02-13,39540.27
CUST00964,Customer_964,cust964@mail.com,9388187517,2022-05-06,2023-06-06,29580.68
CUST00965,Customer_965,cust965@mail.com,9446071904,2021-11-18,2023-04-18,36211.6
CUST00966,Customer_966,cust966@mail.com,9363598427,2021-07-01,2024-01-19,72185.54
CUST00967,Customer_967,cust967@mail.com,9991990632,2023-09-15,2024-01-15,30415.05
CUST00968,Customer_968,cust968@mail.com,9193053577,2022-02-12,2024-04-07,57074.06
CUST00969,Customer_969,cust969@mail.com,9399496923,2023-09-19,2024-01-07,48128.99
CUST00970,Customer_970,cust970@mail.com,9584044963,2021-11-23,2023-06-26,66703.45
CUST00971,Customer_971,cust971@mail.com,9361846370,2021-10-26,2023-04-19,93746.14
CUST00972,Customer_972,cust972@mail.com,9905817775,2023-01-23,2023-07-31,73524.64
CUST00973,Customer_973,cust973@mail.com,9598976917,2022-12-13,2024-04-08,22279.1
CUST00974,Customer_974,cust974@mail.com,9711871397,2022-10-11,2023-11-27,4087.13
CUST00975,Customer_975,cust975@mail.com,9755338677,2022-05-18,2024-03-11,26964.14
CUST00976,Customer_976,cust976@mail.com,9817461907,2023-09-18,2023-09-20,59912.72
CUST00977,Customer_977,cust977@mail.com,9506936666,2022-08-13,2023-03-14,6091.16
CUST00978,Customer_978,cust978@mail.com,9461203124,2023-03-12,2023-03-24,50140.26
CUST00979,Customer_979,cust979@mail.com,9130816384,2021-09-06,2023-04-05,60087.44
CUST00980,Customer_980,cust980@mail.com,9630757561,2021-11-30,2023-04-24,34090.15
CUST00981,Customer_981,cust981@mail.com,9448981305,2022-01-21,2023-11-12,77320.31
CUST00982,Customer_982,cust982@mail.com,9295249057,2021-10-15,2024-03-03,11553.23
CUST00983,Customer_983,cust983@mail.com,9623502759,2023-04-17,2023-05-10,8438.64
CUST00984,Customer_984,cust984@mail.com,9327761953,2023-03-16,2023-04-10,73090.69
CUST00985,Customer_985,cust985@mail.com,9480990401,2022-02-07,2023-02-28,50053.64
CUST00986,Customer_986,cust986@mail.com,9956665975,2022-01-09,2023-04-03,69151.84
CUST00987,Customer_987,cust987@mail.com,9377403790,2021-04-27,2023-12-10,44047.91
CUST00988,Customer_988,cust988@mail.com,9465436049,2023-08-13,2024-02-14,25393.8
CUST00989,Customer_989,cust989@mail.com,9400281010,2022-08-01,2023-10-18,82091.13
CUST00990,Customer_990,cust990@mail.com,9740116562,2021-07-24,2024-03-12,80142.17
CUST00991,Customer_991,cust991@mail.com,9852890318,2022-08-30,2023-01-28,69774.95
CUST00992,Customer_992,cust992@mail.com,9396641124,2022-07-13,2024-03-11,27942.37
CUST00993,Customer_993,cust993@mail.com,9696776072,2021-07-04,2024-01-20,59432.84
CUST00994,Customer_994,cust994@mail.com,9110899674,2022-11-30,2024-04-22,36736.42
CUST00995,Customer_995,cust995@mail.com,9654724287,2023-02-26,2023-10-09,10066.63
CUST00996,Customer_996,cust996@mail.com,9305145276,2022-07-18,2023-08-25,91814.04
CUST00997,Customer_997,cust997@mail.com,9191926217,2021-01-28,2023-11-27,14545.04
CUST00998,Customer_998,cust998@mail.com,9359154084,2023-09-03,2023-10-09,95073.5
CUST00999,Customer_999,cust999@mail.com,9873174285,2023-01-15,2023-02-07,45154.57
CUST01000,Customer_1000,cust1000@mail.com,9536398872,2022-04-18,2023-05-29,19328.16
CUST01001,Customer_1001,cust1001@mail.com,9624606470,2023-08-24,2023-12-10,54648.19
CUST01002,Customer_1002,cust1002@mail.com,9696115913,2022-12-27,2023-02-04,87421.64
CUST01003,Customer_1003,cust1003@mail.com,9914073098,2021-08-03,2023-05-09,73490.26
CUST01004,Customer_1004,cust1004@mail.com,9358045858,2022-03-25,2023-02-20,80849.55
CUST01005,Customer_1005,cust1005@mail.com,9841536135,2023-03-28,2023-04-12,66219.55
CUST01006,Customer_1006,cust1006@mail.com,9611201082,2021-10-26,2024-01-07,69535.38
CUST01007,Customer_1007,cust1007@mail.com,9793532952,2023-05-02,2023-10-25,85070.37
CUST01008,Customer_1008,cust1008@mail.com,9864334960,2022-12-11,2023-09-07,25717.13
CUST01009,Customer_1009,cust1009@mail.com,9627015393,2021-03-12,2024-05-02,49453.07
CUST01010,Customer_1010,cust1010@mail.com,9581223755,2023-04-19,2023-06-19,22899.73
CUST01011,Customer_1011,cust1011@mail.com,9951405188,2023-05-19,2023-07-02,98779.13
CUST01012,Customer_1012,cust1012@mail.com,9118514813,2023-03-26,2023-03-07,94461.87
CUST01013,Customer_1013,cust1013@mail.com,9199915275,2023-03-26,2023-12-10,4903.25
CUST01014,Customer_1014,cust1014@mail.com,9415933049,2022-02-23,2023-12-02,70851.94
CUST01015,Customer_1015,cust1015@mail.com,9337937327,2022-11-21,2023-05-01,92599.58
CUST01016,Customer_1016,cust1016@mail.com,9534222401,2022-05-27,2023-02-21,18876.96
CUST01017,Customer_1017,cust1017@mail.com,9842800803,2021-05-23,2023-05-26,57226.58
CUST01018,Customer_1018,cust1018@mail.com,9361246928,2022-10-11,2023-11-14,91633.34
CUST01019,Customer_1019,cust1019@mail.com,9428786222,2021-11-07,2023-02-05,4360.65
CUST01020,Customer_1020,cust1020@mail.com,9812921644,2021-09-05,2024-04-05,70044.61
CUST01021,Customer_1021,cust1021@mail.com,9724440558,2021-09-16,2023-04-10,30437.55
CUST01022,Customer_1022,cust1022@mail.com,9496232693,2022-11-06,2023-06-12,92515.22
CUST01023,Customer_1023,cust1023@mail.com,9608159580,2021-06-07,2023-09-06,97134.77
